Date,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CD,CS,CS,CS,CS,EG,EG,EG,EG,EG,EG,EG,EG,EG,EG,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,FN,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,HC,,IT,IT,IT,IT,IT,IT,IT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,MT,TC,TC,TC,TC,TC,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT,UT
21/02/08,8.272218,7.138238,42.822697,26.139923,11.30545,16.910048,19.611725,13.489965,40.898838,13.19219,47.009464,41.070023,15.375912,70.649094,28.938232,38.418957,43.678867,21.705976,97.939964,42.698006,60.575348,44.846081,31.846939,83.680389,35.978039,24.197107,49.35751,34.810635,24.090893,26.428299,37.774464,233.379639,37.351673,24.922112,31.34169,31.591179,15.08535,9.656249,24.131763,41.330551,44.354645,24.156576,17.456114,46.735344,20.33844,46.574852,41.168503,22.500511,89.952705,74.204605,15.77594,35.509396,46.719654,64.815117,46.857693,34.106506,39.922745,31.78846,12.84,58.951019,16.68,54.493633,11.70875,21.74365,39.129974,7.38,19.207087,23.972721,27.719481,31.259506,76.538101,66.820793,10.503523,19.837496,52.002651,31.41107,41.535221,25.419518,35.013691,23.449175,44.451817,25.723276,60.209435,18.211588,63.083942,8.51,20.532818,20.479109,27.715647,10.979606,9.852635,68.445122,51.809673,46.348083,4.710044,23.51487,22.690187,16.316034,13.759031
22/02/08,8.508689,7.301644,43.509209,26.703653,11.584105,16.799768,19.915649,13.601946,41.239468,13.251242,46.966454,41.637787,15.352407,70.474373,29.112085,38.449081,44.291767,21.807035,98.859077,43.125996,61.032631,44.893841,31.935259,84.757294,36.326942,24.554346,50.250187,35.412983,24.896603,26.733776,38.356876,234.031784,38.336006,25.046915,32.194752,31.860121,16.184612,9.953606,24.784134,41.79776,45.228607,24.706665,17.710394,46.985821,20.219801,45.987743,40.895466,22.357979,90.10273,74.997025,15.616518,36.037083,46.947601,64.852776,47.318298,34.578884,39.588356,31.747101,12.94,59.065945,17,54.416126,11.508369,21.409485,39.407501,7.54,19.940123,24.140755,27.657488,31.513821,77.065239,67.558258,10.556562,19.906189,52.92754,31.68684,41.69508,25.738689,35.103756,23.362648,43.933895,25.875999,60.333172,18.301374,64.019394,8.91,20.836615,20.965605,28.263554,10.951232,9.956484,68.919975,52.720955,46.870644,4.733767,23.792738,22.929037,16.58606,13.840526
25/02/08,8.576252,7.482251,43.883675,27.430588,11.484586,17.259283,20.683916,13.911532,41.506058,13.469946,47.53418,42.581371,15.373946,70.61731,29.957624,38.599747,44.605007,21.997931,102.391373,44.008751,62.290134,46.310444,32.756603,88.313698,38.711067,24.973509,51.690182,36.401917,25.021124,27.355749,38.747948,230.491486,38.283516,25.388493,32.235764,32.030441,16.294542,10.258784,25.43651,42.238029,46.614517,24.903124,18.269251,47.598076,20.564583,47.547279,41.177315,22.504255,92.868942,76.431732,16.073988,36.303898,47.007069,65.116447,47.820084,35.119709,40.509968,32.243271,13.05,59.932217,17.120001,56.130867,11.535345,21.561378,38.713699,7.77,20.036112,24.308786,29.384424,31.874096,81.914757,69.452545,10.727198,20.165701,54.759975,32.328018,42.538742,26.61869,35.513184,23.939505,43.609123,26.527121,61.747364,18.615623,67.176498,8.95,21.146364,21.150938,28.63105,10.866118,9.988938,68.860619,52.446232,47.001286,4.778573,23.889668,23.109781,16.589752,14.003518
26/02/08,8.517136,7.568253,44.980328,28.528406,11.743338,18.757294,21.097595,13.806139,41.802265,13.693024,47.241707,43.892788,15.661839,72.706451,29.704748,38.94627,44.911472,22.278658,103.29248,45.260632,62.9618,48.32394,33.1717,89.173409,38.644608,25.449837,52.661072,36.370453,25.116346,27.73554,38.7729,232.447968,38.696938,25.572422,32.014294,32.371109,16.226896,10.313562,25.586132,41.788784,46.195652,24.675228,18.269251,48.015503,20.601656,47.941738,42.119774,22.616779,92.109428,76.523491,16.198757,36.404697,47.324215,66.265266,47.722733,35.907005,40.770954,31.967611,13.27,59.746578,19.6,56.179306,11.478506,21.629728,38.193363,7.72,20.263,24.924911,30.101757,32.001244,81.176811,69.134407,10.644186,20.196236,54.260616,32.610703,42.654205,27.065517,35.685135,23.809702,44.28503,26.430664,63.223427,19.094479,65.714874,9.29,21.188061,21.318895,28.651089,10.880303,9.949993,70.179657,53.243637,47.066593,4.818108,24.05121,23.361542,16.608246,14.057849
27/02/08,8.555137,7.456448,44.2314,28.729521,11.809684,19.483326,21.519707,13.595357,40.972897,13.642718,47.570686,43.844814,15.57959,74.589073,29.459782,38.94627,45.08852,22.477043,102.319283,45.00919,63.033241,47.918064,33.162853,86.413345,37.905277,25.892813,53.051994,36.451363,24.823364,28.189636,38.831135,239.621735,39.556564,25.88772,31.956877,32.532475,16.066238,10.282262,25.346727,42.714222,45.073463,24.942411,18.065266,49.091579,20.219801,47.620655,41.045197,22.436749,89.530769,76.264915,16.080923,36.203094,47.294487,67.687187,47.213444,35.482552,41.040104,31.312962,13.15,58.641659,20,55.878979,11.845546,21.561378,37.742393,7.86,20.603333,25.140959,30.084049,32.827766,82.273201,69.250092,10.63727,20.020679,53.874153,32.824417,42.849564,26.983444,36.553123,23.946712,45.110161,26.197544,63.108517,18.446028,65.773338,8.95,20.967663,21.075644,28.263554,10.624964,9.891578,68.306618,52.205006,47.011799,4.746945,23.941359,23.045227,16.27165,13.820152
28/02/08,8.496022,7.232841,42.546303,28.319843,11.458048,17.865839,20.835875,13.305535,40.723118,13.568358,46.064346,43.03717,15.409209,71.792938,29.26223,38.795609,44.782089,22.256208,107.590691,45.581631,63.604828,48.737789,34.579319,86.847702,39.084892,25.792786,54.283504,36.568249,23.981018,27.256676,38.415119,233.006973,38.132587,25.073189,30.529648,31.949766,15.440495,9.781452,24.796101,41.92355,43.713402,24.015137,17.685242,46.698231,20.10116,47.152794,40.102734,22.478001,90.384048,76.465088,15.879909,35.989651,46.015991,67.093933,46.966293,34.866413,40.58337,31.147593,12.03,58.376469,19.959999,55.249283,12.515087,21.227205,36.077293,7.57,20.044838,24.820892,28.658222,31.980062,82.484062,67.919769,10.567939,19.623777,55.116028,32.569328,42.636444,27.088322,36.332024,23.499649,46.382984,25.675037,63.43557,18.68047,65.364075,8.09,21.420372,21.533186,28.083145,10.589502,9.91105,68.834229,51.863262,46.134842,4.694231,23.779814,22.716009,16.275347,13.74545
29/02/08,8.251108,7.413448,41.200012,27.582428,11.079875,17.103052,20.236458,12.725889,40.34288,13.165947,44.826397,42.069595,14.892171,67.018929,29.301739,38.439407,44.3871,21.881899,103.364555,44.249489,61.918629,47.623604,33.906479,84.322891,37.240715,25.32123,52.374348,34.792656,22.801748,25.971447,36.501442,220.895447,36.905453,24.416307,29.725817,30.676804,13.732404,9.562348,24.634504,40.665672,43.211765,22.969967,17.101227,44.295609,19.85277,45.501537,40.093925,22.136688,88.883759,75.422417,15.671968,35.064713,44.182484,64.344269,46.404594,34.243423,40.25713,30.52739,11.84,57.554379,19.24,54.183632,12.044003,20.44495,34.585644,7.52,19.399069,23.972721,27.338671,31.15354,78.309258,66.032715,10.191257,18.944464,51.872375,32.003975,41.553005,25.811646,35.316666,22.857899,44.917053,24.911377,61.959469,18.051971,62.791607,7.11,20.747261,21.035101,27.341476,10.206491,9.52811,67.759216,50.154598,44.059399,4.530816,22.972075,22.289967,16.134783,13.460221
3/3/08,8.445351,7.121037,41.913277,27.731405,11.26564,15.375279,20.54039,12.771996,39.63459,13.141892,45.345814,42.309479,14.874545,69.783279,29.270136,38.431831,44.639065,22.091513,104.905426,44.640049,62.304447,47.130165,34.136669,84.829681,37.980042,25.630838,53.964207,36.352478,22.413538,25.897142,36.751049,215.119171,36.150814,24.27179,29.422314,30.856085,14.163654,9.734498,24.84997,40.926228,43.501369,22.687075,17.416988,42.774254,19.734144,45.418968,40.085125,22.129187,89.877716,75.230598,15.519474,35.052856,44.341053,64.363106,46.606804,34.359802,40.314228,30.362003,11.45,57.722328,19.360001,53.679863,11.727053,20.437359,34.03059,7.17,19.556152,23.948719,27.639774,31.19593,80.797264,66.936455,10.383064,18.913937,52.936245,32.183239,41.721729,26.203762,35.382172,22.930002,45.979187,25.188704,62.975933,17.867407,63.902462,6.98,20.884266,21.017735,27.528564,10.128472,9.417769,69.546509,51.963779,44.834034,4.617795,23.133619,22.367426,16.290144,13.528132
4/3/08,8.436903,7.16404,42.10051,28.327297,11.013526,15.779652,20.320894,13.002534,39.985001,13.216247,44.272339,42.42944,15.005762,69.799156,29.191111,38.21204,44.25771,22.222517,103.346542,43.602158,61.96862,48.522915,33.826817,84.132881,36.850281,25.178326,53.280052,35.655727,22.494108,25.86137,36.859207,205.895782,35.57991,24.376892,30.201548,30.614038,14.341228,9.49192,24.802086,39.740223,42.849785,22.655632,17.229771,42.857758,19.737846,45.07954,40.199631,22.331724,88.677467,75.505836,15.346188,34.625969,43.776142,63.995872,46.913868,34.236588,40.346851,30.155277,11.18,58.067089,20.16,53.272987,12.005466,20.748745,34.446877,6.98,19.721954,23.42061,28.171143,30.53894,80.122559,65.4543,10.089574,18.883406,51.750805,32.010876,40.727077,26.066975,34.530567,22.966059,44.065594,24.63003,62.852177,17.622993,64.077835,6.88,20.771093,20.670227,28.210094,10.107192,9.463203,71.538292,53.236927,45.418682,4.704773,23.198242,22.580448,16.312332,13.74545
5/3/08,8.394677,7.215642,42.89402,27.813328,10.807852,15.503943,20.050735,12.995948,40.216122,13.299357,44.583996,42.221535,15.117395,66.995117,29.404472,38.318146,44.298939,22.338552,104.400803,44.206692,63.440498,50.019104,34.756363,86.929146,37.930187,25.549862,54.687469,36.285042,22.816397,25.976957,36.967381,206.361649,35.862087,24.357182,29.80784,30.874014,13.63093,9.10849,24.598595,41.492279,43.335896,22.773504,17.637739,42.737137,19.641449,45.923519,39.856113,21.799126,88.930634,74.513237,15.380844,34.329502,44.519451,64.589088,47.280849,34.517269,40.697544,30.064903,10.81,58.102436,20.360001,53.137348,11.992942,21.077477,34.759083,7.03,19.861586,23.804693,28.30398,30.496563,81.61956,66.748482,10.269825,18.79945,53.405193,32.610703,40.975731,26.568529,35.202026,23.391491,45.147434,24.814919,62.313053,17.672871,65.071762,7,21.116577,20.82082,27.989605,9.951152,9.411278,71.86145,53.230232,45.433289,4.681052,23.056084,22.573996,16.304939,13.738659
6/3/08,8.32289,7.155439,38.132965,26.070343,10.555736,14.750345,19.105186,12.653431,39.545113,13.079826,43.78754,41.797714,14.645774,65.438187,28.148008,37.772469,43.927898,22.121452,104.319717,42.874554,62.733143,48.582031,34.207497,84.150978,37.024734,24.744886,53.299606,35.260151,21.842211,24.823835,36.085415,197.231415,35.691471,24.140417,28.839933,30.380962,13.529462,8.795481,23.952208,41.267658,41.251842,21.869797,17.064905,41.067356,19.311499,44.611694,38.966511,21.670872,88.058586,72.542572,15.089725,32.918381,42.874249,62.056015,46.906384,34.010674,39.441555,29.467089,10.55,57.032841,19.76,52.120136,11.649983,20.427647,34.481579,6.74,19.451439,23.364607,27.790333,30.009123,80.902695,65.945923,10.188945,18.303312,51.142887,32.03846,40.52282,25.980343,34.506012,23.095852,44.786819,24.376816,59.122272,17.217081,64.294266,6.8,20.860441,20.432777,27.528564,9.809298,9.255507,70.443474,52.251907,44.242096,4.546629,22.384043,22.206043,16.079302,13.365141
7/3/08,8.306003,7.086637,36.554867,24.394392,10.562371,14.437876,18.911005,12.765408,38.971016,12.785649,43.397964,41.58181,14.70892,66.518509,27.697577,37.476894,43.646175,22.02787,104.725204,41.92226,60.918316,48.558144,33.632053,82.97451,36.675838,24.511482,51.95734,34.41954,22.039978,24.694481,36.276787,194.809143,36.032692,24.383461,29.734005,30.416822,13.800051,8.983284,24.472912,41.285618,41.887917,22.089828,16.791056,41.74456,18.922237,43.061325,38.913673,21.821943,87.064629,72.048859,15.165967,33.00732,42.546894,59.814838,46.067566,34.024349,38.821709,29.022194,10.6,55.441727,19.52,51.897316,11.777149,20.92458,34.065292,6.88,19.495068,23.444622,26.816166,29.394524,77.170654,63.393707,10.10113,18.120132,48.811119,31.024973,40.077518,24.71735,33.973766,22.576681,43.599419,23.540813,57.867168,17.097137,63.636375,7.01,20.854485,20.316948,27.15439,9.759648,9.216564,69.566299,52.258633,44.059399,4.554537,22.448664,22.135038,16.05341,13.3923
10/3/08,8.187766,6.949032,36.037754,24.439087,10.243905,13.766988,18.244059,12.61391,40.111748,12.506839,43.692318,40.966068,14.249146,65.342857,27.887226,37.711853,43.714886,21.95676,103.941254,41.38192,60.539635,47.873432,32.737904,83.182663,35.595909,24.725826,50.914787,33.67334,22.0473,24.00371,35.203457,183.442902,35.560226,24.127281,29.619171,29.663805,13.740861,8.795481,24.275406,39.129242,40.801933,21.916945,16.483686,41.74456,18.759113,42.666862,39.354061,21.364952,86.051918,70.316666,14.784743,32.461842,42.636177,59.042686,45.932751,33.832676,38.479164,28.681572,10.33,52.807537,19.6,50.715412,11.530526,20.794619,33.093971,6.41,19.102369,23.724674,26.249372,29.839573,75.1465,61.159607,9.833062,17.753759,45.667316,30.48032,38.518955,23.937662,33.285934,22.144041,43.432308,23.110746,55.816574,16.757294,61.961712,6.72,20.640041,19.905746,26.920525,9.653256,9.268488,69.104622,51.742661,43.701317,4.52818,22.416351,22.025297,16.023819,13.34477
11/3/08,8.280666,7.112439,36.305237,25.370171,10.190831,14.667633,18.750603,13.29236,40.447254,12.715397,44.462795,41.245937,14.722738,67.55909,28.748579,38.53793,43.934753,22.259943,107.113129,42.532154,62.990356,49.32246,33.968468,87.653107,36.991505,25.888048,52.315708,35.107304,24.068924,25.99622,38.27367,200.212738,36.925144,25.427896,32.243961,30.793335,14.679461,9.468447,25.448475,41.483288,44.432213,24.219444,17.268887,46.058159,18.855503,39.125813,39.301205,21.746407,89.080666,71.044678,15.062002,33.42234,38.449932,44.616295,46.764088,34.633644,39.13979,29.418415,10.47,54.106956,19.879999,51.771378,12.268466,21.253311,34.724388,6.86,19.608517,23.012539,27.347519,30.666094,79.616524,64.536079,10.244407,18.562828,49.419022,32.107399,40.478302,25.095793,34.677967,23.023743,45.842281,24.007042,58.194191,17.102137,63.87558,6.17,21.497814,20.392239,27.969564,9.844759,9.450224,71.511887,54.134815,44.490566,4.638879,22.997921,22.677286,16.123692,13.826944
12/3/08,8.213099,7.043635,35.467136,25.079666,10.204316,14.088646,18.412909,13.35164,40.037189,13.119338,44.177105,40.854126,15.395628,67.598808,29.159496,38.697086,43.39193,22.297621,105.98674,41.900864,61.96862,49.10751,33.570087,91.03759,36.61768,24.697245,52.002941,34.896034,23.438993,25.663223,37.799423,197.604095,35.743954,25.02721,31.167776,31.008484,14.773556,9.264436,25.370674,42.130192,42.979073,23.213581,17.453314,45.04702,19.033453,40.868816,39.627117,21.757738,88.89315,72.291496,14.805541,32.295822,39.630413,38.495441,46.846474,34.079128,39.311062,29.508791,10.5,54.03624,19.799999,51.62606,12.1413,21.283892,34.898712,6.5,19.16346,22.708477,26.993286,30.666094,79.679764,64.630066,10.108061,18.4636,51.177631,32.114288,39.694553,25.551748,34.571518,23.189594,45.191406,24.043217,58.256069,16.847246,62.380383,6.22,21.039145,20.027367,27.374886,9.617793,9.216564,71.162346,53.230232,44.373653,4.599347,22.571434,22.373878,15.983128,13.507754
13/03/08,8.191989,7.095239,35.377983,24.945601,10.44037,14.686014,18.286264,13.358231,40.924427,13.398144,45.086105,40.430313,15.306831,67.503502,29.088385,38.128681,43.728634,22.199675,108.00518,41.74036,62.190121,50.357471,34.145519,91.209717,38.046505,24.949696,52.569809,35.07584,23.395044,25.685234,37.76614,196.299774,36.190208,24.961515,31.810154,30.93676,14.918984,9.528449,25.945238,41.761822,43.666855,23.166428,17.651712,45.232536,19.482038,40.988071,41.556065,21.398945,90.205879,71.772682,14.840197,30.321436,40.711693,42.356289,47.041187,33.654678,39.180565,29.147326,10.69,53.063889,20.48,52.68203,12.325303,21.620285,34.375748,6.49,19.032558,23.220579,27.657488,30.348211,81.113525,65.43261,10.218988,18.600992,52.176342,32.61758,39.427376,26.012264,34.841732,22.937212,47.302334,24.344662,58.256069,16.907223,62.440189,5.99,21.146364,20.079487,27.141022,9.624882,9.086752,71.841652,54.047718,44.90712,4.607252,22.584358,22.354519,15.979431,13.528132
14/03/08,7.989301,7.009234,34.50423,24.59551,10.150362,14.272449,17.830385,13.048645,40.8424,13.163244,45.259251,39.846569,15.050302,65.875076,28.811802,37.810371,43.281998,21.672277,105.842567,41.456821,60.975471,50.421181,33.995026,89.715088,38.137882,24.135191,51.61198,34.284691,22.948242,24.892633,35.777561,184.281433,35.212437,24.31777,30.675564,30.183748,14.328728,9.168432,25.789627,40.450031,41.618999,22.357016,17.316397,43.618427,19.048283,40.107395,39.160282,21.251656,89.971458,71.446342,14.306473,29.835249,39.620483,41.414623,46.921364,32.73048,38.479164,28.479984,11.07,53.726852,20.040001,51.635746,12.197178,21.123348,33.294979,6.14,19.023834,22.572453,27.692909,30.009123,80.944839,64.44931,9.994827,18.310944,51.594475,32.390068,38.937531,25.624697,34.456875,23.2617,47.170399,23.717657,57.708061,16.657339,60.765549,6.02,20.866402,19.587204,26.880445,9.539773,9.028335,70.76664,53.437954,44.899807,4.52818,22.364655,22.238329,15.923948,13.500965
17/03/08,7.959739,6.983433,33.487827,24.141138,10.089664,13.013387,17.332277,12.949841,40.469624,13.009571,44.177105,38.783024,15.077928,64.278442,28.361359,37.711853,43.474392,21.732553,102.598618,40.59547,60.15379,48.605907,32.401516,86.662361,37.431774,22.244194,49.579033,32.369751,23.395044,24.617424,33.131695,173.474197,35.278042,24.514835,30.650541,29.780331,13.986546,8.176382,25.777658,38.904629,40.7192,22.616344,17.620975,43.330837,19.485752,39.281765,37.944782,20.926857,89.830826,71.111649,14.181704,29.52693,39.114578,42.977795,47.962399,33.45615,38.650448,29.091711,10.77,53.443993,19.360001,50.918861,12.208737,21.352701,32.249058,6.02,18.936569,22.948524,26.293652,30.53894,78.224907,64.731262,9.85386,18.394913,48.285694,31.597216,38.269573,25.095793,34.284924,21.249916,46.95052,23.311716,56.762306,16.947206,61.782291,5.66,21.319109,20.044741,27.047483,9.468845,8.982904,70.47644,53.196724,45.404068,4.538723,22.597281,22.890303,15.923948,13.467009
18/03/08,8.183542,7.310244,35.556305,25.027531,10.474095,14.759533,18.885683,13.233079,40.894611,13.538645,46.69632,40.774143,15.413383,67.8927,28.764383,38.75771,44.292068,22.380503,106.572456,41.874104,61.532795,51.225292,33.313358,89.008507,39.392235,23.125387,51.566376,33.76775,24.266684,26.345734,37.316826,192.945816,37.26638,25.264956,32.202259,30.515438,14.645245,8.640407,26.513815,41.375473,42.508465,24.78525,17.989824,45.557224,19.952873,38.71299,36.297695,21.719969,91.378014,73.948387,14.798607,30.066479,39.253452,41.62178,48.913544,34.174961,39.425247,30.023191,11.18,55.49477,19.92,52.468895,12.795427,21.788469,33.95739,5.99,19.803289,23.588652,27.870033,32.128407,81.387634,67.681183,10.054911,18.616257,51.2775,32.727901,39.792526,25.848118,35.536434,20.745165,44.760426,24.091444,59.475811,17.017172,65.011963,5.92,22.081568,20.438566,27.134354,9.752557,9.197091,70.753441,54.349239,45.425983,4.623065,23.127165,23.20015,16.205067,13.820152
19/03/08,8.158208,7.293044,34.780621,24.960497,10.305483,14.713584,18.564869,13.417513,40.007366,13.573771,45.259251,40.094463,15.121343,67.876831,29.1674,38.818356,44.292068,22.587687,99.255577,39.381035,58.510437,48.438721,31.764107,81.834206,37.980042,21.544008,48.862316,31.434753,24.332607,25.624687,35.977245,190.150864,36.006454,25.118914,31.359653,30.165819,14.046428,8.496398,26.4779,39.425743,42.389538,24.030851,17.422577,43.933826,20.164194,38.804733,35.205498,21.901255,92.006279,73.847969,14.874853,31.110004,39.064976,43.194366,48.591503,34.209194,39.221359,29.884172,11.02,54.858311,20.16,52.236382,12.49197,20.955158,32.527977,5.8,19.558155,22.492435,26.054544,31.535011,75.104347,64.977112,9.807638,18.570461,46.765907,31.349012,38.688164,24.667196,34.688374,19.786144,42.851803,23.472481,56.947929,16.662336,62.559784,5.63,21.473982,20.345898,26.907169,9.667442,9.060793,69.137611,53.002388,44.439419,4.56508,22.855764,22.774107,15.997928,13.494174
